zcr,rms_energy,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,sp_centroid,sp_rolloff,sp_bw,label
0.0199413609339,2.00336013233,-301.892635234,190.216468454,-12.1717390299,-8.6188331179,13.2660818596,9.30461316639,17.6104543245,16.3747696821,11.2702162645,12.8552591817,9.43019026727,10.9804002467,3.78756974057,1148.74677867,2578.73846705,2103.65521183,104 - Cow
0.106814638921,1.11373041134,-406.295978303,88.1197396968,-8.99289434108,-6.38271537033,-14.8538092334,-12.4600339671,-14.5114076594,-8.22671358464,-7.95306365754,-4.96458441606,-2.59355647794,-4.24640704178,-1.28585705445,3826.99684798,9210.31553618,3740.14620663,104 - Cow
0.0172155959977,3.49211254237,-405.45618234,95.7063475161,-8.71603015145,-5.86225723111,-14.1784231187,3.26065661061,-5.3661809435,0.028500664644,2.52465266622,1.05738578909,2.13254430092,-11.1350487044,-9.38767446193,612.943714778,1129.61884607,884.102830098,104 - Cow
0.0397116534948,1.40209380432,-446.97356587,96.0005308992,-13.515248747,-7.40914053288,3.12566860294,-5.33504944161,-0.725734352275,0.504378451442,-4.35813686362,-6.40268777996,-3.28368520604,-2.56107046745,-6.46789682674,2470.83773561,6989.34799159,3019.41952913,104 - Cow
0.0458010078306,5.83958307662,-163.860882066,162.704746805,-26.4281133778,4.04044354616,-6.65982385424,26.3410443048,11.6191787881,21.2569959,2.58963841154,5.64289749523,-2.04449939339,4.11023640831,-0.282428514835,2315.22981598,5839.24512398,2999.30834863,104 - Cow
0.0201588783353,2.37062903139,-275.260424945,204.070447172,-20.2049207195,-2.94417059783,1.89701637161,7.05609245503,7.50597492456,10.7891233157,10.2379675517,10.2416214059,-0.204884128213,7.28057172557,2.3472993252,1170.15519643,2550.11079793,1976.72590769,104 - Cow
0.0235779799884,9.00149278587,-192.92981568,150.463613774,-22.1127361399,-3.73365842437,-4.34473717733,10.8017087061,3.59825401934,7.31454149381,2.46572802051,5.62820410564,2.27853377359,-0.100983384592,-4.24985206263,1147.59965487,2390.38539099,1740.14265715,104 - Cow
0.015641993547,3.55132946343,-366.679224689,76.6149055479,-15.6205663859,-1.58693243675,-9.3873306633,1.14868947346,-3.29030902268,0.572053738923,0.323736192077,1.57661480451,-1.73975088182,-4.15884030959,-1.71436313903,598.78487238,1207.25828379,765.625254378,104 - Cow
0.0325596360209,2.6321262636,-271.234027503,189.862500564,-11.8059072684,-3.58474046315,-8.01748013944,-11.7390661334,-8.50070285134,4.09951082682,-0.49784842833,-4.36321040442,-2.48437878013,-6.74514722062,-6.65902991155,1602.64860082,3739.83276084,2315.60872044,104 - Cow
0.0239620341502,2.38914378779,-352.143828559,140.374375761,7.24127000266,-14.6282287025,-7.06793768607,7.70505074599,14.5981700265,-1.86111504979,-9.92294351122,-8.95004003461,-10.3298627809,4.10092978719,-2.92303148276,1249.29567416,2896.49060597,2003.35613252,104 - Cow
0.0392902135296,4.09954206158,-186.599175035,209.675726068,-46.612233264,-5.08263652553,-20.9358641613,14.7555725668,-3.99519932536,12.8513765164,6.83766428095,-1.30641330909,4.26189068665,-3.86314548831,2.36194718764,1472.12189137,2828.54360771,1873.77765245,104 - Cow
0.0440687989414,1.58896715472,-260.976126452,174.74693412,-38.4036971723,16.6297618845,-3.21977922055,0.672504747238,3.52835045646,-6.41829846187,-3.73729541049,-4.11873051411,-4.57671740402,-9.55012043953,-12.405250559,1835.73049857,4462.86875997,2241.7531809,104 - Cow
0.0660221958382,3.66311257009,-346.652427941,137.660321712,6.23248400568,0.82411633462,-4.94638596216,-14.4802998909,-1.19571546832,-1.09106846094,-10.1434857358,-2.31171987146,6.06358608135,-6.30716266416,-12.3582853657,2124.68516135,4625.99151682,2391.97527336,104 - Cow
0.0361294137906,4.97920929362,-220.041331281,192.851750448,-15.9792778641,1.80068358554,-7.44288199039,-5.03190370779,2.76340173223,0.511608187345,-1.82286916339,-7.85658698033,-9.60980114101,-5.67402928417,2.44874450383,1368.94466728,3207.29816198,1876.38837933,104 - Cow
0.0376078523782,3.79738933968,-203.705009523,176.93713805,-29.1395285364,8.4381265368,1.11184163185,1.49496118473,5.04933496624,-9.45743960009,-6.83162799011,-5.12908652706,-12.4216787892,-13.4355555045,-8.94732136857,1658.05734923,4032.15473644,2094.93577872,104 - Cow
0.0273120287123,1.87516090875,-297.894077309,227.034443973,-23.2309842552,-10.0821221037,11.4791132775,3.03648519693,10.072788058,8.77892985309,10.4575500692,11.8084726771,8.4415885632,2.19058705938,-2.87640854287,1032.87414015,2167.15951729,1515.08229978,104 - Cow
0.0341094475058,2.75366925488,-245.437562499,189.642945636,-29.1367162617,-4.54612376411,-2.05543958332,10.9445357157,13.4454843924,11.1118324018,3.83882266972,8.2041059592,9.01130930757,7.64195403941,-4.36763398129,1498.91459939,3327.00478538,2250.29359057,104 - Cow
0.0347314113254,8.36020268974,-185.39939077,161.37624782,-16.1966850581,-4.67950924684,-8.4268034884,-4.19302406203,0.737253317236,-1.63116108465,-9.52022661632,-12.1439798619,-9.5145484749,-0.400090874693,6.28565455112,1548.65647734,3383.11101998,2141.03713809,104 - Cow
0.014922600058,3.85411895081,-363.287239628,73.3981416012,-13.7734603416,-1.9665455845,-9.31157144824,1.52636363372,-5.99209980365,-0.396073687486,0.543479380998,-0.739870971609,-0.224436372877,1.06731027414,2.33868518399,590.759402002,1172.03575895,782.501972499,104 - Cow
0.0225606329756,6.41226269474,-201.725237433,233.958108832,-3.05397182866,-14.7561943289,12.7735080799,-3.33679171561,-12.215717636,-6.24728709996,-5.13291699731,-10.9563706761,-13.0553289235,-6.99946941821,-2.19654233932,882.912844663,1861.64783026,1170.9381512,104 - Cow
0.0615800826566,1.20135163556,-407.117385118,133.088144462,-41.5761120893,-17.1312856036,-20.9397271247,-12.0083599223,-18.7373430183,-10.494939174,-6.74117700994,-12.5137451961,-3.99888876279,-7.72499101442,-5.34836084235,2396.5228155,5419.6224487,2422.01574601,104 - Cow
0.0356467970563,1.45446121093,-361.225057816,144.42248305,-6.5330119476,8.0654966272,1.31244223646,-5.87564806836,0.0261854172285,4.16130831957,-2.91963971965,-4.09456162258,-1.36376041694,-1.09258657032,-6.16305864208,1875.20000587,4977.01770048,2571.53580256,104 - Cow
0.0763486078886,4.02328808291,-229.725606741,150.800964186,-66.2112803159,-1.58467682342,-13.5878848161,-31.2027854816,4.82548446912,13.682899157,-3.79354939709,-3.92374516641,-2.31937121318,-2.34200460486,-8.55071368453,2302.23774351,4503.33719276,2154.56199542,107 - Hen
0.175398328741,0.33632691497,-363.730187975,93.4885709167,-15.969805887,22.4285957181,-42.5289975518,17.6053849354,-24.3852517441,23.1146869797,-21.2444731335,13.5848962308,-15.4104557097,-0.438130243687,-10.0815175168,5162.74652917,12470.522427,4615.58448544,107 - Hen
0.080309237239,1.77378243747,-222.478466712,132.034778021,-65.5247246577,10.7149500787,-9.38567332515,8.58364237029,4.21912028145,10.4974547406,-22.4708933343,-13.897443859,-12.5560703746,-2.00556440533,-11.4155642213,2869.47211447,6314.57434564,2973.8288493,107 - Hen
0.0617171639356,2.14287778888,-323.319230338,133.516620729,-8.22292499633,-3.30292397007,-26.8208227017,9.71099627289,-1.65552066593,11.8448129264,0.0521747372847,0.684720103148,-1.19256784608,3.16939407501,-6.95670982961,2843.75002096,7045.55414824,3287.23630116,107 - Hen
0.0622439638921,3.73512070306,-209.204410898,138.690385597,-92.2922071992,-6.13537231385,-47.1121176508,-29.0404934209,-16.5419175964,-7.73317222316,-8.40403580951,-15.4311724179,-4.23217887078,-4.84521544878,0.660536035011,2376.07984341,5117.55807261,2203.4082587,107 - Hen
0.0533076239849,2.30607323729,-270.828044937,166.435100995,-42.4203402971,-7.61380586248,-3.11389654608,3.50267850759,-1.54243086568,9.90422808219,3.71148799301,-3.00929458576,0.458805388912,2.39207789052,5.92962905116,1918.75760582,3988.53875888,2170.01048633,107 - Hen
0.03262081279,0.827043966208,-546.094706288,106.081227761,31.8497013177,-24.691166252,-43.8239752214,-36.6865520717,-21.8716203796,-11.217078888,-7.02021433402,-5.65024179471,-5.52523105608,-6.44356768931,-5.55896099291,1866.91070064,4537.76034114,2388.17454037,107 - Hen
0.0500969765081,1.22908116366,-372.933446942,48.1256060509,-18.5083557741,-7.03928884933,-18.9158387774,-10.6388399655,-15.2608618169,-7.3450927343,-1.19947159248,-3.00601289996,-1.80121567662,-0.908249515773,-0.686709688022,2128.30629186,5458.29228448,2278.37111656,107 - Hen
0.154325197578,0.240228192047,-401.28055897,91.3179294706,-36.2048271986,8.20134859333,-39.3849010843,13.2784474552,-24.2654399469,7.64442054741,-16.8321542557,-0.0421760430207,-15.0878547013,-7.24097429347,-9.99321099404,4687.20136066,11242.1805893,4160.5116634,107 - Hen
0.0476940889646,2.11640528439,-223.367930473,155.87507866,-7.71729034753,3.29064348721,-40.3325550526,-2.5906774537,-13.6152266609,8.04164983536,-8.39009241181,3.48587743871,-9.893606525,-0.738627258413,-10.787255093,2409.21636225,6638.57161307,3336.0822266,107 - Hen
0.0913187898782,0.514050921473,-327.267499271,112.559885746,-45.3274607697,12.4723528832,-22.9458522664,3.58076821156,4.8220810512,10.4308892726,-0.433781069769,8.60676898821,-5.76382024531,20.0553923254,5.82791661357,3620.36518671,9036.00150903,3862.98186727,107 - Hen
0.117803799304,0.797427643116,-300.208953955,113.365166331,-10.3470862231,10.2218699442,-53.2420302481,8.00628818871,-27.2641161201,23.3037541919,-19.0875865047,17.1258957889,-8.34452319951,1.29521892212,-16.3496616949,4470.4292994,12510.2414443,4717.80917116,107 - Hen
0.0595612492749,3.37835357271,-230.218466468,127.19763603,-58.0723362321,-24.6701297728,-25.1529154928,-39.8700009644,-14.1216736331,2.9388262471,-11.7920342582,-18.3491764559,-13.9916734082,-11.802660764,-7.97978445093,2370.57712897,5052.3589309,2652.88820888,107 - Hen
0.0555349115429,1.42260650443,-221.303883864,149.735669458,-19.1566799545,13.2247578143,-18.3837823733,14.7988590089,-6.62707769146,14.7081161119,-1.07009537906,15.2466889213,-5.8436631507,10.1937248214,-6.31436518162,2721.99597627,7788.37471451,3669.75751292,107 - Hen
0.0466801406613,0.429253387285,-510.624695514,63.9508142409,-20.0453683758,-2.61961904733,-14.5350004806,-4.16500334881,-15.1200965717,0.643665325348,1.04686622256,-2.83120520225,-4.2638320895,-4.31021448466,-7.33887396711,1921.78801649,5035.87179162,2073.89796017,107 - Hen
0.0779335393706,2.57074363222,-219.404106125,110.501285354,-8.61914641243,13.4407450207,-14.3557184189,5.24844502835,2.74783688515,17.291714477,-1.76559350023,10.5632628744,-8.32358490686,7.31475090768,-1.76917505787,3969.20290168,11017.6057678,4506.99726914,107 - Hen
0.0626064928944,2.34169401481,-188.267610824,140.832743128,-43.2168021836,0.786212887351,-15.143971546,4.67808740042,-6.63854436274,12.4753198152,-12.3945519032,-8.86288327534,-21.3960704283,-10.8828490536,-16.3503038605,2658.99288841,6595.40528477,3276.43185957,107 - Hen
0.0962809055974,0.804778141516,-267.887897749,107.571576568,-5.26850013987,25.8414746649,-23.9582388068,12.3476740771,-11.0283171671,14.9333771738,-8.7414707921,10.3658231639,-8.89334104632,5.3431911961,-10.6529800051,4185.51756549,11122.723771,4507.64147912,107 - Hen
0.073944587442,0.507351864462,-435.285179979,91.8253155705,16.3195229657,-0.70199470202,-4.7859251847,-5.86526997017,-10.1301157055,-0.0611093588985,7.79453379729,6.79968997936,5.53423280776,7.86882597505,5.89794134916,4419.23629549,11798.4966375,4859.81077078,107 - Hen
0.0269415693881,1.17191866691,-409.480513312,35.3017391783,-14.0529530773,3.52165342346,-5.08420609989,-5.16802846465,4.46981956091,3.22888053125,-0.423844430353,2.04033431077,-0.924197346703,-3.58354976186,-4.01393605003,934.153605615,1972.96100094,898.838209248,107 - Hen
0.0513782899507,2.30663708814,-255.653469761,169.141460417,-30.5388743331,-12.8754856206,-0.472218759771,-3.09660181481,-5.3472283542,6.78930574591,2.46357495247,1.49889457248,4.3188582619,7.09412432285,8.79551955316,1807.54020014,3734.4369698,2088.22256001,107 - Hen
0.0982827454321,0.937985699779,-371.24912967,103.840142254,-24.7870328477,-2.79662278705,-19.8210334891,-18.1141011336,-16.9285195533,-16.4535364716,-3.16191934589,-4.59152118389,2.76307965637,0.575432737343,-4.82833675736,3050.18552352,6989.5478357,2807.99502516,107 - Hen
0.0135110027552,3.54386169209,-365.181876232,119.953030435,31.2034845245,24.883813005,-0.269235036853,16.0847473116,-2.3312491184,12.3929553837,17.467285253,18.6180264238,15.4441657888,13.5862305129,8.29077075748,1086.2082857,2984.07228828,2313.91336641,107 - Hen
0.0334161107889,3.16229393179,-217.511887497,170.729382084,0.204768611208,15.0526496096,3.48439113102,-4.98732947113,-1.5978024026,10.8158706934,4.34965445776,4.85008746143,2.43012544054,5.84332743492,-0.774560569183,1830.88668368,4779.2219901,3002.594273,107 - Hen
0.0487907391966,2.41823466701,-314.339989992,87.8066791124,-21.463879357,-21.3574144517,-26.4289157286,-12.2428243713,-8.33901571605,11.2428011558,10.9215870316,5.69754912696,-4.0037089699,-1.31430009578,-8.22435786741,2383.02222452,6159.89500254,3026.22696577,107 - Hen
0.114042560905,1.89201547354,-196.859523183,116.92092644,-21.0962877307,18.4877939648,-32.2592133284,2.69383203362,-14.1951920593,16.301238031,-5.65965161485,10.3229708952,-9.05086646864,6.36025374972,-9.66097930636,4045.8607597,9587.52129858,3989.30097902,107 - Hen
0.0398362728393,2.66356952707,-324.081535384,74.7489941735,-13.9292229462,-17.1934055694,-21.0934882852,-7.82342324372,-3.45849302882,14.66427437,13.4551170324,8.79466215624,-2.00065624516,-2.0942379966,-4.69391682897,2227.04662962,6002.1180757,3070.33344425,107 - Hen
0.0539454484484,2.14517031615,-318.007977681,88.3666029794,-23.3950199968,-26.0113172474,-27.3700240055,-11.5836874904,-8.32069564958,9.7291598083,9.55406864592,5.88976428443,-7.80563361405,-3.9159349137,-4.02343481283,2305.89325562,5461.09010205,2833.20393321,107 - Hen
0.0920789678799,1.03936022759,-316.363477646,105.59901352,-4.53765888238,4.24701212491,-23.3226096175,-9.59056129987,-11.2010999849,-2.18195445059,-5.50749409029,-0.463915485126,-0.146861326884,1.91841747619,-1.59671046655,3725.91161859,9581.77578034,4015.60339812,107 - Hen
0.0887029165458,0.609376995373,-380.320579918,63.096103176,14.358977304,-2.44891610476,-6.4495290584,-10.063219231,-12.9586050811,-5.64478275109,5.02283314519,9.20547846193,9.09666966476,8.55202656223,7.20076967907,4355.40680148,11616.2887679,4798.34229952,107 - Hen
0.0579921784368,0.38858730161,-347.185259399,130.785185033,2.3730986183,15.8474262015,-14.5058425414,5.3816496367,-9.20363898436,16.389929491,-8.29710305585,1.4628917548,-6.04981829413,10.2710169175,-2.81869608936,3196.29266053,9964.92690509,4225.91835077,107 - Hen
0.0636578270012,3.25319941504,-272.178653055,144.423177671,-3.27699241038,-9.62317225484,-13.6459361966,-13.6306975814,-10.1485023774,4.72182558628,1.21898304337,2.35834189455,-2.23978941758,5.82478120856,-1.91016595888,3146.81575258,9851.26556609,4196.14843516,107 - Hen
0.0302122607309,0.491185615239,-527.693950359,61.7665750258,-15.1462727703,-11.6944168904,-11.5213716575,-13.020435672,6.48093519976,12.9637939807,8.02865770799,2.14598103927,-3.81922192947,-2.16496652088,3.13084027911,1089.64740235,2110.7035555,943.579462658,107 - Hen
0.0576217191125,3.55989454479,-257.234216817,133.038112902,-40.4487421768,-18.5221122174,-1.11504295007,-2.47147994147,-5.46597147678,5.38476971913,6.52698151285,1.97482194134,0.341888756184,6.63931949925,8.59618130081,2200.54252929,4674.60359719,2558.56292592,107 - Hen
0.0610306246375,2.2521232025,-251.446740871,151.324427334,-60.975232987,-27.0464998185,-33.4453747884,-31.3895872308,-14.6067871745,3.32889920285,-15.9678844654,-18.5634539089,-19.219126543,-6.36400489572,-11.1270827906,2188.38212889,4584.87359067,2554.42605942,107 - Hen
0.0511233867459,1.57397418838,-391.477053962,137.02580062,-0.417563777481,-22.8268511794,-20.1691613599,-5.20678177631,0.824940395957,13.3988489924,5.79507253906,-3.99480693507,-0.601372587233,5.88989138432,6.66367404155,2342.04843045,5560.76235318,2874.14877273,107 - Hen
0.0924539588167,0.337502778761,-417.43252402,105.163200664,-21.0918205671,6.05635922438,3.55864745999,-22.8233803625,-6.26091199124,15.9618943187,6.37920868479,-2.70702845741,1.39981509832,2.6384366888,-3.7399204749,2708.65489478,5585.79282827,2665.92947862,107 - Hen
0.0601175047129,2.52252300095,-283.976914792,121.01274006,-46.0226911062,-17.7032762349,-29.0244296589,6.9870391246,-6.50396757926,18.1842278045,14.5839146508,-9.63002758946,-12.7945151829,1.65527996637,-7.45936251226,2755.82793084,6983.25274616,3135.67795534,107 - Hen
0.0462700297274,5.06814171294,-232.686033003,192.844224582,-43.5598985619,-43.1341509432,-16.3131233337,-35.3683052827,-8.49668612451,16.5212393124,9.69808180166,2.90782785906,2.60825798989,4.1260099272,-1.13705516529,1349.01344749,2604.46839653,1115.47255888,107 - Hen
0.0335826475493,1.18672081193,-407.457048687,62.249149609,-17.9521648574,9.32290676619,-1.24208103176,-7.59720988715,-0.322215688811,3.76980396716,3.8646856742,6.19050310405,2.4188995585,0.92251301517,2.52746851748,1114.43380563,2400.62740175,1154.27008198,107 - Hen
0.0562395772912,0.60750149366,-548.218652379,50.4892347158,-48.5396662285,19.5106281374,-2.00446159935,5.37895603355,3.87392511909,6.01816816814,-4.95857008237,3.7138434444,-1.8565673681,1.39086148734,-1.88228414646,1877.75439074,3660.64453125,1398.60924107,106 - Cat
0.0556855876595,1.35714644417,-358.014265095,118.258584047,-36.5564988756,4.84704893677,10.2834617291,32.901015354,-10.171627404,5.1277929528,10.6490823557,6.87426083348,2.38932809629,-4.24858308694,7.94342976954,2352.57487052,5495.26344529,2873.34366296,106 - Cat
0.055209768344,3.35116273053,-365.979092129,21.4325785851,-39.1181809896,2.82204802168,-4.63332542739,0.402046007992,0.315887813644,-5.06599770847,-4.79450382783,1.89566966637,1.61733489,2.301074493,-1.31711319292,2148.80266115,4460.57055268,1752.9647049,106 - Cat
0.0645936049884,1.36657177483,-419.470538096,45.622629892,-31.7083662061,-21.3659189279,-16.7642568467,-3.62219600451,4.10212590543,-2.54584686654,3.12334219262,2.81661290955,-1.74570344824,-1.1822899793,-1.39516259767,2409.52988895,6120.32586826,2927.1723894,106 - Cat
0.0750027189675,0.150308725461,-469.301093381,121.652908614,-30.6502201064,37.671727872,-11.3355752039,24.6216474347,-8.83772769022,12.5515710214,-3.87807443683,2.43940460894,-0.442650757973,-2.83324373288,2.60523416412,3323.38846941,8715.4015915,3568.1671901,106 - Cat
0.0794221740864,0.0771193995709,-490.566328162,118.195020037,-29.2540627674,43.6384099627,-15.6988306606,29.1841679898,-8.78348248886,18.3225636756,-2.09883702008,5.2750325848,-2.72806881164,-3.9691162819,-0.772194298005,3600.68404173,9587.72114269,3825.35926283,106 - Cat
0.05264034404,1.29966154772,-437.589816657,56.329257938,-49.9076311485,10.2624626025,-2.85474466437,1.4592654966,9.36998176227,1.75886834376,-3.27503678385,-3.7934887762,-8.79659277487,0.912891404638,2.98066481349,2005.44837743,4196.22675283,1637.67503922,106 - Cat
0.0100409204611,0.399496831344,-562.69242413,16.7036925075,-10.6339712638,2.12155523268,-3.03607626944,-3.40170754957,0.415266582154,-3.05092398868,-0.922670547322,-1.35729526046,-1.58170892892,2.30278503289,1.40404796853,378.702694548,815.363979118,313.091640676,106 - Cat
0.029322931772,0.378720830633,-501.57697839,175.444096783,36.0654403087,26.2551656193,-28.5295205847,-28.2949374991,-14.89758793,7.29372274871,-5.5153377517,-4.37776029216,-0.29729101117,4.82673670356,-5.65094970916,1328.5035833,2450.63839092,2354.74576179,106 - Cat
0.0240617296259,0.767222023858,-449.660841559,37.5203855977,-11.7537100711,11.1585379363,13.0411831617,6.15554655822,5.86700220147,2.50213217352,6.15999147942,6.47938144703,1.52171676289,0.640160086244,-2.23807140577,1104.74921331,2703.44119326,1197.54088128,106 - Cat
0.0174965559745,1.19469475105,-425.14521559,19.5482667843,-3.66905970203,1.867634372,-2.57935876501,3.17466188368,-1.07832350685,0.397773141053,-1.40614567602,0.67450568153,-0.948892086738,1.12518599201,1.4831437674,677.934250124,1645.7662277,681.853529056,106 - Cat
0.0218661633556,1.52370547508,-395.547043321,123.194482159,-3.84669690971,17.3119326017,2.10890835672,19.8244286381,4.33773852247,13.2012668744,3.98057142969,11.1804268361,12.0871268413,16.1079370586,17.1124098331,1954.2936029,5818.26149217,3202.77953524,106 - Cat
0.0180969946346,0.814840236873,-459.012253969,98.0252652995,11.9928401957,23.3655340312,-1.1409533337,30.3332098347,2.63215002228,20.4370042077,5.81716481618,16.4121157698,-1.40960941053,11.377137488,4.71896497917,2259.95531666,8258.85771643,3961.22990491,106 - Cat
0.0124256815545,0.978369721232,-486.795995576,18.8507878486,-2.16127184108,-0.686608857802,1.75116871702,7.68356371802,4.52573489091,-1.2530773836,0.791334102424,0.688163463576,0.879480876768,5.63995663911,6.63134271376,719.9499483,2046.35375127,917.250416963,106 - Cat
0.072231637906,1.90962705379,-275.65102512,132.121665802,-35.758464166,15.6383301399,-11.3594015873,3.19128481086,-14.9362374307,4.3207467667,9.00701392791,11.223481493,-4.02150680746,1.55362299852,-0.132130191476,2604.80299085,6445.27239523,2978.89033546,106 - Cat
0.0264929397477,1.07176836036,-348.461851005,132.642647558,18.1783256166,35.8303001054,3.89855152817,22.4810162549,12.5252682908,18.501215904,2.85362632944,7.47977283654,-2.4306362794,10.5718029787,-0.968607579054,2211.6361769,7459.9808766,3949.88278497,106 - Cat
0.0395881670534,2.37300460372,-431.346523141,59.5117240146,-4.09407705574,2.73969131742,8.09102407922,24.3487668138,13.9859130181,-1.24716059371,8.45310060916,7.78235126778,4.66741928474,16.4794389619,15.814826049,3029.00260988,9434.59059147,4088.90358261,106 - Cat
0.043148881598,1.27563414956,-353.877384862,113.887756171,-19.8818345147,6.76688649104,4.34006686099,25.9861860351,-4.40131845242,11.6145371798,10.2883434837,12.3816332112,8.70173145726,1.6185949473,3.47966242627,2430.05510053,6812.8356792,3305.0056846,106 - Cat
0.0143697433295,2.15036629948,-387.673254635,32.8162071035,-7.22283561122,4.48080128631,1.91090232424,0.032933963214,1.37072788149,1.09087833634,-0.715501194224,-0.0617928301582,-1.21424986514,-0.66413302329,2.47226672323,644.078187676,1500.87924612,747.185790836,106 - Cat
